"latitude","longitude","x","y","harps","hooded","area","length","lengthNm","width","widthNm"
71.36871083,-18.07112631,-9.67627963020152,-5.2509533654213,0,0,112314.176913068,270.894419104478,0.146271284613649,414.604986268657,0.223868783082428
71.36870478,-18.06296144,-9.51994425929758,-5.25261273079236,0,0,111243.408391401,269.600014925373,0.14557236227072,412.623895522388,0.222799079655717
71.36870216,-18.05479368,-9.3635515975683,-5.25404584627999,0,0,111310.285681611,269.681041791045,0.145616113278102,412.747907462686,0.222866040746591
71.36870043,-18.04662661,-9.20717149087605,-5.2554043777696,0,0,111362.129404215,269.74383761194,0.145650020308823,412.844016716418,0.222917935592018
71.36871106,-18.03846278,-9.05084741670531,-5.25600049532933,0,0,111541.166599342,269.960584477612,0.14576705425357,413.175748656716,0.223097056510106
71.36874025,-18.03029599,-8.89445810749105,-5.25546353755121,0,0,111525.543923003,269.941678208955,0.145756845685181,413.146812537313,0.223081432255569
71.36879797,-18.02212865,-8.73804565329343,-5.25319557747924,0,0,111886.818800407,270.378548059701,0.145992736533316,413.815443582089,0.223442464137197
71.36888014,-18.0139538,-8.58147929508502,-5.24944212915083,0,0,111959.479291315,270.466327164179,0.14604013345798,413.949789850746,0.223515005318977
71.36898036,-18.00576674,-8.42467242940069,-5.24458737005229,0,0,111624.878139522,270.061868059702,0.145821743012798,413.33076358209,0.223180757873698
71.36910487,-17.99757662,-8.26779803044442,-5.23825595481056,0,0,111298.580705101,269.666862089552,0.14560845685181,412.726205373134,0.222854322555688
71.36924966,-17.9894036,-8.11124438848202,-5.23068549028317,0,0,112168.649466622,270.718860895522,0.146176490764321,414.336293731343,0.223723700718868
71.36941049,-17.98127667,-7.95556881733223,-5.22212641583189,0,0,113785.91110507,272.663505671642,0.147226514941491,417.312580298507,0.225330766899842
71.36951397,-17.97315901,-7.80009632941608,-5.21698249420982,0,0,113670.410867897,272.525084776119,0.147151773637213,417.100726567164,0.225216375036266
71.36953711,-17.96502443,-7.64433317663281,-5.21663503487799,0,0,112781.059786572,271.456880597015,0.146574989523226,415.465835820895,0.224333604654911
71.36950498,-17.95686614,-7.48813769063193,-5.21958217918175,0,0,112141.793177378,270.686450149254,0.146158990361368,414.286688955224,0.223696916282518
71.36945772,-17.94872687,-7.33231145679896,-5.22341275600755,0,0,113250.597738125,272.021367761194,0.146879788207988,416.329785671642,0.224800100254666
71.36941086,-17.94059716,-7.17666721210291,-5.22719723866512,0,0,113448.027008671,272.258371343284,0.147007759904581,416.692520597015,0.224995961445472
71.3693482,-17.93248982,-7.02145613778208,-5.23190516951922,0,0,114973.594942107,274.082826268657,0.147992886754134,419.484856119403,0.226503702008317
71.36927228,-17.92440278,-6.86663732312841,-5.23738472164592,0,0,115179.890625688,274.328607761194,0.148125598143193,419.861025671642,0.226706817317301
71.36918327,-17.91627566,-6.71105426737448,-5.24363256936386,0,0,113374.322469509,272.169917014925,0.146959998388189,416.557140895522,0.224922862254602
71.36908775,-17.90814591,-6.55542149328237,-5.25024996522566,0,0,115223.55379236,274.3806,0.148153671706264,419.9406,0.226749784017279
71.36897435,-17.90004192,-6.40028621956278,-5.25791535302897,0,0,115785.105980586,275.04839641791,0.148514252925438,420.962665074627,0.227301655007898
71.36885753,-17.89191033,-6.24462161781456,-5.26576777498981,0,0,114508.409693102,273.527792238806,0.147693192353567,418.635374328358,0.226045018535831
71.36874748,-17.88375272,-6.08845463982143,-5.27319611195629,0,0,113820.854435474,272.705369552239,0.147249119628639,417.376653134328,0.22536536346346
71.3686472,-17.87556849,-5.93177303313034,-5.28002041205075,0,0,112868.041611896,271.561540298508,0.146631501241095,415.626017910448,0.224420096063957
71.36855676,-17.86736172,-5.77465513374867,-5.28623588127116,0,0,112352.253501221,270.940334328358,0.146296076851165,414.675259701492,0.22390672770059
71.36847163,-17.85913627,-5.61717640807523,-5.29211349365965,0,0,111717.555514374,270.173955223881,0.145882265239676,413.502313432836,0.223273387382741
71.36840996,-17.85090621,-5.45960127337587,-5.29656399178986,0,0,111924.822884502,270.424463283582,0.146017528770833,413.885717014925,0.223480408755359
71.3683628,-17.84267322,-5.30196493203968,-5.30012361727267,0,0,111847.144952116,270.330607164179,0.145966850520615,413.742069850746,0.223402845491764
71.36832622,-17.83443139,-5.14415562045754,-5.30302839742342,0,0,111415.100508266,269.807983880597,0.145684656523001,412.942192835821,0.222970946455627
71.36829228,-17.82618315,-4.98622218053023,-5.30575395433963,0,0,111575.205504,270.001773134328,0.145789294348989,413.238788059701,0.223131095064634
71.36827296,-17.81793189,-4.82822659912147,-5.30758193084644,0,0,111715.321872445,270.171254328358,0.145880806872764,413.498179701493,0.223271155346378
71.36827278,-17.80967284,-4.67007680601964,-5.30824175849889,0,0,111695.220099915,270.146946268657,0.145867681570549,413.460976119403,0.223251067019116
71.36828053,-17.80140686,-4.51179236038317,-5.30840519552755,0,0,111709.179472277,270.163826865672,0.145876796363754,413.486811940298,0.223265017246381
71.36830644,-17.79313173,-4.35332864488641,-5.30745919832227,0,0,111566.834800062,269.991644776119,0.145783825473067,413.223286567164,0.223122724928274
71.36835826,-17.78486223,-4.19496744394434,-5.30493816080471,0,0,111903.025635296,270.398129552239,0.146003309693433,413.845413134328,0.223458646400825
71.36843357,-17.77660767,-4.03688817615635,-5.30098654913479,0,0,112266.030469694,270.836349850746,0.146239929725025,414.516111044776,0.223820794300635
71.36853432,-17.76837885,-3.87929783045427,-5.2954869095306,0,0,112980.887329956,271.697260298507,0.14670478417846,415.833737910448,0.22453225589117
71.36864931,-17.76016737,-3.72203833750852,-5.28911124671366,0,0,112869.725461853,271.563565970149,0.146632595016279,415.629118208955,0.224421770091229
71.36873727,-17.75196451,-3.56495068650006,-5.28433378645252,0,0,113341.135117704,272.13007880597,0.146938487476226,416.496168358209,0.224889939718255
71.36878489,-17.74376455,-3.40792703953193,-5.28195267521136,0,0,113549.902457408,272.380586865672,0.147073751007382,416.879571940298,0.225096961090874
71.36881597,-17.73555779,-3.25077667252474,-5.28054197215268,0,0,113061.204928114,271.793817313433,0.14675692079559,415.98151880597,0.224612051191129
71.36884365,-17.72734256,-3.09346510368466,-5.27931414525415,0,0,112664.388475297,271.316434029851,0.146499154443764,415.250881791045,0.224217538764063
71.36886983,-17.71911415,-2.93590177691572,-5.27815547810139,0,0,112188.793793698,270.743168955224,0.146189616066536,414.373497313433,0.22374378904613
71.36887292,-17.71087058,-2.77805185107698,-5.27835998889681,0,0,111747.711865919,270.210417313433,0.145901953192998,413.55811880597,0.223303519873634
71.36885996,-17.70262174,-2.62010318421952,-5.27950517803801,0,0,112041.669952385,270.565585074627,0.146093728442023,414.101704477612,0.223597032655298
71.36885926,-17.69437986,-2.46228596005576,-5.27989370203392,0,0,112536.007679735,271.161807761194,0.14641566293801,415.014225671642,0.224089754682312
71.36886042,-17.68613227,-2.30435911523548,-5.28014943855688,0,0,112501.262150093,271.119943880597,0.146393058250862,414.950152835821,0.224055158118694
71.36883875,-17.67787105,-2.14617378774347,-5.28175245914181,0,0,111971.778015523,270.481182089552,0.146048154476,413.972525373134,0.223527281518971
71.36881276,-17.66960545,-1.98790463582168,-5.28359292640837,0,0,112109.34611794,270.647287164179,0.146137844041133,414.226749850746,0.223664551755263
71.36879698,-17.66133794,-1.82959747631205,-5.28479985178339,0,0,111876.201165665,270.36571880597,0.145985809290481,413.795808358209,0.223431861964476
71.3687932,-17.65307947,-1.67146208257972,-5.28526563032673,0,0,112327.055036839,270.909949253731,0.146279670223397,414.628755223881,0.223881617291512
71.36880046,-17.64483353,-1.51356565565996,-5.28504778433933,0,0,112036.63700443,270.559508059701,0.146090447116469,414.09240358209,0.223592010573482
71.3688281,-17.63660631,-1.3560263417142,-5.28358646419251,0,0,112436.268793101,271.041617910448,0.146350765610393,414.830274626866,0.223990429064182
71.36887629,-17.62839378,-1.1987674633115,-5.28087170646023,0,0,112604.393579662,271.244185074627,0.146460143128848,415.140304477612,0.224157831791367
71.36892224,-17.62017696,-1.04142731989733,-5.27826990989493,0,0,111773.962373233,270.242152835821,0.145919089004223,413.606690149254,0.223329746300893
71.36892421,-17.61194253,-0.883752716688516,-5.27828299406008,0,0,111749.387338107,270.212442985075,0.145903046968183,413.561219104478,0.223305193900906
71.36889023,-17.60371711,-0.726252004271671,-5.2804292104404,0,0,112730.008658428,271.395435223881,0.146541811675961,415.371793432836,0.224282825827665
71.36883793,-17.59548769,-0.568674669011956,-5.28365206814493,0,0,112118.296561967,270.658090746269,0.146143677508784,414.243284776119,0.223673479900712
71.36877705,-17.58724328,-0.410809617564433,-5.28736782704432,0,0,111671.770317951,270.118586865672,0.145852368717965,413.417571940298,0.22322763063731
71.3687123,-17.57899391,-0.2528486370682,-5.29129402564908,0,0,111390.007362616,269.77759880597,0.145668249895232,412.895688358209,0.222945836046549
71.36864877,-17.57072309,-0.0944758515040196,-5.29512557278291,0,0,110970.534695026,269.269155223881,0.14539371232391,412.117513432836,0.222525655201315
71.36857831,-17.5624523,0.0638974262145357,-5.29935080665292,0,0,111558.464410134,269.98151641791,0.145778356597144,413.207785074627,0.223114354791915
71.3684959,-17.55418206,0.22226146370395,-5.30427061150749,0,0,111840.998928979,270.323179701493,0.145962840011605,413.730702089552,0.223396707391767
71.36840614,-17.54591421,0.380581227153113,-5.30960929403775,0,0,112509.10744593,271.129397014925,0.146398162535057,414.964620895522,0.224062970245962
71.36830117,-17.53763736,0.539075217668633,-5.31583787367108,0,0,112316.416533734,270.89712,0.146272742980562,414.60912,0.22387101511879
71.36817982,-17.52934979,0.697776787530488,-5.32302638518003,0,0,111863.907691693,270.350863880597,0.145977788272461,413.773072835821,0.223419585764482
71.36806712,-17.52106296,0.856465782815821,-5.32967469019977,0,0,112206.141746896,270.764100895522,0.146200918410109,414.405533731343,0.223761087327939
71.36794554,-17.51278119,1.01506018358324,-5.33683355720206,0,1,112046.703013384,270.571662089552,0.146097009767577,414.111005373134,0.223602054737114
71.36780752,-17.5045086,1.17348176756695,-5.34495622680772,1,0,111974.573274318,270.484558208955,0.146049977434641,413.977692537313,0.223530071564424
71.36767871,-17.49624595,1.33171461041882,-5.35250541125295,6,0,112420.023388096,271.02203641791,0.146340192450276,414.800305074627,0.223974246800554
71.36759595,-17.48800464,1.48953733350568,-5.35727340251127,2,0,113130.87406,271.877545074627,0.146802130169885,416.109664477612,0.224681244318365
71.36755577,-17.47976552,1.64731580947611,-5.35946782715523,2,0,112978.641094159,271.694559402985,0.146703325811547,415.829604179104,0.224530023854808
71.36754844,-17.47152819,1.80505756052416,-5.35967187526217,1,0,112431.787184835,271.036216119403,0.146347848876567,414.822007164179,0.223985964991457
71.36756452,-17.46330399,1.96254558220558,-5.35845173213169,3,0,112243.080566173,270.808665671642,0.146224981464169,414.473740298507,0.22379791592792
71.36760053,-17.45509866,2.1196697633809,-5.3560162821752,1,0,112627.380389747,271.271869253731,0.146475091389704,415.182675223881,0.224180710164082
71.36763937,-17.44689338,2.27679202428878,-5.35338988050482,0,0,112309.13784821,270.888342089552,0.146268003288095,414.595685373134,0.223863761000612
71.36766322,-17.43870573,2.43357789121886,-5.35164130574625,1,0,113274.774988314,272.05040238806,0.1468954656523,416.374223283582,0.224824094645563
71.36767383,-17.43053433,2.59005391904746,-5.35066574631405,2,0,113958.425449106,272.870124179104,0.147338080010316,417.628810746269,0.225501517681571
71.36767092,-17.42236744,2.7464452807601,-5.35047957650144,0,0,114315.708119242,273.297540895522,0.147568866574256,418.282973731343,0.22585473743593
71.36767127,-17.41419804,2.90288420887037,-5.3500767583651,1,0,114198.245493271,273.157094328358,0.147493031494794,418.068019701493,0.225738671545082
71.36770493,-17.40602025,3.05947846011256,-5.34765588279311,0,1,113228.109589523,271.99435880597,0.146865204538861,416.288448358209,0.224777779891042
71.36776751,-17.39783528,3.21620478046687,-5.34348007234932,0,0,112884.319354281,271.581121791045,0.146642074401212,415.655987462687,0.224436278327585
71.36785489,-17.38965586,3.37281941168694,-5.33779692201827,0,0,112798.453469299,271.477812537313,0.1465862918668,415.497872238806,0.22435090293672
71.36795006,-17.38146523,3.52964579505564,-5.33162501699708,0,0,112680.090711834,271.335340298508,0.146509363012153,415.279817910448,0.2242331630186
71.36805189,-17.37326248,3.68670137536998,-5.32503194353502,0,0,112784.42620114,271.460931940299,0.146577177073595,415.47203641791,0.224336952709455
71.36811003,-17.36503383,3.84425987380259,-5.32103452870291,0,2,111773.962373233,270.242152835821,0.145919089004223,413.606690149254,0.223329746300893
71.36814043,-17.35676878,4.00252010938854,-5.31867588627743,2,5,110506.863046394,268.706018507463,0.145089642822604,411.255630447761,0.222060275619741
71.36812636,-17.348518,4.16051608765176,-5.31896195173095,2,2,112036.63700443,270.559508059701,0.146090447116469,414.09240358209,0.223592010573482
71.36804524,-17.34029117,4.31806858214052,-5.3232468865065,5,1,112159.137496441,270.707382089552,0.146170292704942,414.318725373134,0.223714214564327
71.36793459,-17.3320599,4.47571417394649,-5.32927996022843,3,1,111834.294369057,270.315077014925,0.145958464910867,413.718300895522,0.223390011282679
71.36783995,-17.32384502,4.63304378516472,-5.33433323563629,5,1,112532.084528703,271.15708119403,0.146413110795912,415.006991641791,0.224085848618678
71.36778277,-17.31563347,4.79030178666926,-5.33712017515244,0,0,112662.145387968,271.313733134328,0.146497696076851,415.246748059701,0.224215306727701
71.36776131,-17.30742041,4.94758038762028,-5.33774470103123,1,0,112374.09445634,270.966668059701,0.146310295928565,414.715563582089,0.223928490055124
71.36777746,-17.29919441,5.10509708758447,-5.33609256026967,6,0,112516.953015304,271.138850149254,0.146403266819251,414.979088955224,0.224070782373231
71.36780608,-17.29098612,5.2622708914182,-5.33367311834616,2,0,112697.476607129,271.356272238806,0.146520665355727,415.311854328358,0.224250461300409
71.3678238,-17.2828043,5.41894030369811,-5.33188800622187,1,1,112782.742987576,271.458906268657,0.146576083298411,415.468936119403,0.224335278682183
71.36783245,-17.27464904,5.57510333734254,-5.33062775399109,2,0,113207.872164959,271.970050746269,0.146852079236646,416.251244776119,0.224757691563779
71.36784407,-17.26651934,5.73077578822142,-5.32917084245022,2,3,113450.840633524,272.261747462687,0.147009582863222,416.697687761194,0.224998751490925
71.36785018,-17.25840495,5.88615644430824,-5.32802472802108,1,3,113291.082032655,272.069983880597,0.146906038812417,416.404192835821,0.224840276909191
71.36784098,-17.25029488,6.04145894849496,-5.32777580137764,4,2,112918.562574349,271.622310447761,0.146664314496631,415.719026865672,0.224470316882112
71.36781718,-17.24218855,6.196694545649,-5.3283814799721,0,2,112220.692677265,270.781656716418,0.146210397795042,414.432402985075,0.223775595564295
71.36779215,-17.23408223,6.35193061419178,-5.32904005677428,0,3,111645.531814168,270.086851343284,0.145835232906741,413.369000597015,0.223201404210051
71.36775294,-17.22598392,6.5070183505552,-5.33052856129077,2,2,111644.973581624,270.086176119403,0.145834868315012,413.367967164179,0.223200846200961
71.36770855,-17.21789779,6.66187513730432,-5.33230809131741,2,6,111732.633181452,270.192186268657,0.145892109216337,413.530216119403,0.223288453628187
71.3676741,-17.2098302,6.81637397161975,-5.33347322952165,0,6,112331.534557292,270.915351044776,0.146282586957223,414.637022686567,0.223886081364237
71.36763778,-17.20177443,6.97064755426745,-5.33473118411267,0,1,112280.025464671,270.853230447761,0.14624904451823,414.541946865672,0.2238347445279
71.3676185,-17.19373124,7.12467439886834,-5.33494875294175,1,3,112407.700070677,271.007181492537,0.146332171432256,414.777569552239,0.223961970600561
71.36761146,-17.18569832,7.27850013761632,-5.33441344699453,3,0,112182.07881704,270.735066268657,0.146185240965797,414.361096119403,0.223737092937043
71.36763482,-17.17767552,7.43212036125237,-5.33203689966227,4,3,111790.719628113,270.262409552239,0.145930026756068,413.637693134328,0.223346486573611
71.3677042,-17.16967201,7.58535261338848,-5.32688415235259,5,7,111576.879682469,270.00379880597,0.145790388124174,413.241888358209,0.223132769091905
71.36777017,-17.16167894,7.7383850684317,-5.32191683179103,0,2,111775.638042199,270.244178507463,0.145920182779407,413.609790447761,0.223331420328165
71.36777472,-17.15368931,7.8913755455915,-5.32061095127569,1,1,111489.281213979,269.897788656716,0.145733147222849,413.079639402985,0.223045161664679
71.36775397,-17.14569667,8.04443397063375,-5.32080080648451,0,0,111017.845906356,269.326549253731,0.145424702620805,412.205355223881,0.222573085974018
71.36773299,-17.13771891,8.19720773060531,-5.32098622113493,0,0,111157.054968543,269.495355223881,0.145515850552851,412.463713432836,0.222712588246672
71.36771655,-17.1297667,8.34949044804869,-5.32088289146474,0,0,111451.908900624,269.852548656716,0.145708719577061,413.010399402985,0.223007775055607
71.36766941,-17.12184306,8.50123969134321,-5.32260354924553,1,0,112183.19796586,270.736416716418,0.146185970149254,414.363162985075,0.223738208955224
71.36759937,-17.11393926,8.65261985524048,-5.32567966102367,0,0,112020.420496657,270.539926567164,0.146079873956352,414.062434029851,0.223575828309855
71.36753063,-17.10604945,8.80373246538095,-5.32866009282109,0,0,112514.711396143,271.136149253731,0.146401808452339,414.974955223881,0.224068550336869
71.36746959,-17.09818168,8.95442037032319,-5.33116255888298,0,0,112459.798701875,271.069977313433,0.146366078462977,414.87367880597,0.224013865445988
71.36742997,-17.09028794,9.10559626311649,-5.33235768553048,2,1,110855.360158109,269.129383880597,0.145318241836175,411.903592835821,0.222410147319558
71.36743282,-17.0823955,9.25672735916022,-5.33098783124124,3,1,110547.409449878,268.755309850746,0.145116258018761,411.331071044776,0.222101010283356
71.36748774,-17.07452458,9.4074207925681,-5.32648078784231,18,0,110439.672374167,268.62431641791,0.145045527223494,411.130585074627,0.221992756519777
71.36760978,-17.06668952,9.55739330719728,-5.31793697731221,8,0,110400.255954919,268.576375522388,0.145019641210793,411.057211343284,0.221953137874343
71.36774323,-17.0588891,9.70669470548494,-5.30869544111942,28,1,111094.121669816,269.419054925373,0.145474651687566,412.346935522388,0.222649533219432
71.36783878,-17.05109917,9.85581232883118,-5.30170787274302,0,1,110966.082394298,269.263753432836,0.145390795590084,412.109245970149,0.22252119112859
71.36792643,-17.04329858,10.0051365077887,-5.29517280682675,3,0,110235.449453668,268.375834029851,0.144911357467522,410.750281791045,0.22178740917443
71.36798994,-17.03550085,10.1544170709307,-5.29006576971229,1,0,110587.407708194,268.803925970149,0.145142508623191,411.405478208955,0.222141186937881
71.36799588,-17.02770784,10.3036367910093,-5.28839070025286,19,1,109304.975947337,267.240782686567,0.144298478772444,409.01308119403,0.220849395893105
71.3680101,-17.01989145,10.4532994343067,-5.28619608912232,23,0,108267.373567889,265.969336119403,0.143611952548274,407.067127164179,0.219798664775475
71.36801709,-17.0120788,10.6028940167414,-5.28441610222149,33,2,108028.376151434,265.675613731343,0.143453355146514,406.617583880597,0.219555930821057
71.36798677,-17.00427872,10.7522683678788,-5.28485515565874,1,0,108402.097561427,266.134765970149,0.143701277521679,407.320318208955,0.219935377002676
71.36791907,-16.99651422,10.9009827882775,-5.28752168061836,0,1,109556.99300948,267.548684776119,0.144464732600496,409.484326567164,0.221103848038426
71.36782978,-16.98880183,11.0487125809168,-5.29147259595387,1,0,110872.604711521,269.150315820896,0.145329544179749,411.935629253731,0.222427445601367
71.36775541,-16.98113308,11.1955992563935,-5.29451852246361,19,1,111518.84882523,269.933575522388,0.145752470584443,413.134411343284,0.223074736146481
71.36769739,-16.97349083,11.3419698295962,-5.2965708592933,6,0,111834.853074708,270.315752238806,0.145958829502595,413.719334328358,0.22339056929177
71.36766157,-16.96587291,11.4878619971422,-5.29727877743241,2,3,112254.83510173,270.822845373134,0.146232637890461,414.49544238806,0.223809634118823
71.36765923,-16.95825287,11.6337749348984,-5.29596131422679,0,0,112163.054141199,270.712108656716,0.146172844847039,414.325959402985,0.223718120627962
71.3676709,-16.95062851,11.779761880165,-5.29378494060712,0,1,111800.774583939,270.27456358209,0.145936589407176,413.656294925373,0.223356530737242
71.36771294,-16.94300142,11.9257819668046,-5.28976942960537,0,1,111546.746391769,269.967336716418,0.145770700170852,413.186082985075,0.223102636601012
71.36776884,-16.93538181,12.0716493169136,-5.28490630955242,0,1,111017.845906356,269.326549253731,0.145424702620805,412.205355223881,0.222573085974018
71.36784681,-16.92777513,12.2172540663721,-5.27870468677089,0,0,110759.7050648,269.013245373134,0.145255532058928,411.72584238806,0.222314169755972
71.36795121,-16.92018297,12.3625624820149,-5.2709036762622,0,2,110524.080473587,268.726950447761,0.145100945166178,411.287666865672,0.222077573901551
71.36806146,-16.91258542,12.507968528212,-5.26273269436279,0,4,109755.051856887,267.790414925373,0.144595256439186,409.854295522388,0.221303615292866
71.36815005,-16.9049838,12.6534648127276,-5.25584074097713,0,0,109735.680673137,267.766782089552,0.1445824957287,409.818125373134,0.221284084974695
71.36820982,-16.89738728,12.7988809815501,-5.25065884445025,0,0,109928.361592858,268.00176,0.144709373650108,410.17776,0.221478272138229
71.36824527,-16.88979216,12.9442855150938,-5.24691654375635,0,2,109739.554773118,267.771508656716,0.144585047870797,409.825359402985,0.221287991038329
71.36825429,-16.88220337,13.0895859928941,-5.24474136924383,0,1,111127.535361645,269.459568358209,0.145496527191258,412.408941492537,0.222683013764869
71.36820174,-16.87461838,13.2348555278529,-5.24623884454519,0,1,111399.486663265,269.78907761194,0.145674447954611,412.913256716418,0.22295532220109
71.36809253,-16.86701416,13.3805330743582,-5.25110961249835,0,0,110986.118450954,269.288061492537,0.145403920892299,412.146449552239,0.222541279455852
71.36797011,-16.85940269,13.5263601017736,-5.25675212772897,0,0,110650.75307998,268.880901492537,0.145184072080204,411.523289552239,0.222204799974211
71.36785373,-16.85179125,13.6721838883833,-5.26201427958114,0,0,110604.075784422,268.824182686567,0.145153446375036,411.43648119403,0.222157927210599
71.36773694,-16.84416874,13.8182214498052,-5.2672800958491,0,0,109223.795458495,267.141524776119,0.144244883788401,408.861166567164,0.220767368556784
71.36762152,-16.83655276,13.9641345049803,-5.27244688310712,0,1,109941.656162094,268.017965373134,0.144718123851584,410.20256238806,0.221491664356404
71.36753117,-16.82895427,14.1096958463354,-5.27609685291569,0,0,110061.897718376,268.164488955224,0.1447972402566,410.426817313433,0.221612752329067
71.36747,-16.82136161,14.2551251351946,-5.27798106670672,0,1,109672.044534983,267.689131343284,0.144540567679959,409.699280597015,0.221219913929274
71.36743379,-16.81377844,14.4003547736259,-5.27835336001861,0,2,109866.88466665,267.926810149254,0.14466890396828,410.063048955224,0.221416333129171
